timestamp,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,bid_price_2,bid_volume_2,ask_price_2,ask_volume_2,bid_price_3,bid_volume_3,ask_price_3,ask_volume_3,bid_price_4,bid_volume_4,ask_price_4,ask_volume_4,bid_price_5,bid_volume_5,ask_price_5,ask_volume_5,bid_price_6,bid_volume_6,ask_price_6,ask_volume_6,bid_price_7,bid_volume_7,ask_price_7,ask_volume_7,bid_price_8,bid_volume_8,ask_price_8,ask_volume_8,bid_price_9,bid_volume_9,ask_price_9,ask_volume_9,bid_price_10,bid_volume_10,ask_price_10,ask_volume_10,spread
1751798544269075968,99.9963,321,100.0715,225,99.9863,378,100.0814,336,99.9759,395,100.0916,340,99.9664,28,100.1015,317,99.9559,488,100.1114,191,99.9468,203,100.1212,393,99.9362,430,100.1317,89,99.9266,343,100.1411,449,99.9167,389,100.1513,298,99.9062,378,100.162,177,0.0752
1751798544269175968,99.9922,139,100.0695,206,99.9824,192,100.0798,156,99.9719,179,100.0895,163,99.9617,170,100.0995,489,99.9519,176,100.1095,477,99.9417,22,100.1194,35,99.9323,224,100.1298,290,99.9222,414,100.1396,12,99.9124,74,100.1496,60,99.9016,470,100.1593,187,0.0773
1751798544269275968,99.9896,293,100.0739,150,99.9798,79,100.0837,207,99.9696,148,100.0936,274,99.9597,313,100.1033,118,99.9501,389,100.114,295,99.9396,126,100.1234,241,99.9302,102,100.1333,262,99.9202,137,100.143,334,99.9104,206,100.1538,342,99.8996,363,100.1636,103,0.0843
1751798544269375968,99.9892,144,100.0779,74,99.9799,213,100.0884,335,99.9701,312,100.0976,42,99.9595,280,100.1085,128,99.9499,202,100.1185,485,99.9393,412,100.1282,132,99.9293,58,100.1379,356,99.9198,100,100.1475,267,99.91,107,100.1584,172,99.8999,235,100.1684,24,0.0887
1751798544269475968,99.9861,478,100.0742,20,99.976,284,100.0845,352,99.9667,212,100.0941,93,99.9563,313,100.1041,36,99.9465,403,100.1144,273,99.9364,355,100.1243,381,99.9262,46,100.1338,393,99.9163,157,100.1445,400,99.9066,343,100.1543,253,99.8967,323,100.1643,349,0.0881
1751798544269575968,99.9913,267,100.0757,240,99.9813,68,100.0866,424,99.9717,164,100.0965,493,99.9615,458,100.106,160,99.9514,313,100.1165,135,99.9417,433,100.1265,186,99.9313,451,100.1356,247,99.9215,88,100.1463,72,99.9113,169,100.1562,264,99.9008,345,100.1662,192,0.0844
1751798544269675968,99.9876,463,100.0759,104,99.9776,354,100.0855,97,99.9676,337,100.0959,58,99.9576,308,100.1059,145,99.948,404,100.1156,414,99.9378,345,100.1256,54,99.9272,128,100.136,397,99.9173,75,100.1458,288,99.9071,73,100.1559,230,99.8976,94,100.1655,372,0.0883
1751798544269775968,99.9876,234,100.0742,225,99.978,209,100.084,68,99.9677,419,100.0946,179,99.9583,291,100.1048,272,99.948,57,100.1145,346,99.9385,26,100.1246,306,99.9276,38,100.1344,37,99.9183,320,100.1445,265,99.9084,113,100.1545,383,99.8979,248,100.1643,349,0.0866
1751798544269875968,99.9838,480,100.0784,400,99.9732,199,100.0893,54,99.9638,381,100.0985,283,99.9539,327,100.109,167,99.9432,310,100.1192,11,99.9333,255,100.1292,19,99.9234,387,100.1392,378,99.9136,326,100.1492,64,99.9032,137,100.1591,413,99.8933,106,100.169,210,0.0946
1751798544269975968,99.9844,331,100.0813,58,99.9746,70,100.0914,373,99.9642,212,100.1012,460,99.9542,344,100.1114,330,99.9446,249,100.1212,281,99.9338,418,100.132,344,99.9243,121,100.1421,342,99.9144,286,100.1521,95,99.904,422,100.1618,416,99.8945,152,100.1716,390,0.0969
1751798544270075968,99.9845,365,100.0796,29,99.9746,394,100.0901,423,99.9644,460,100.1001,202,99.954,226,100.11,96,99.9449,290,100.12,109,99.9348,123,100.1298,244,99.9246,414,100.1394,250,99.9146,488,100.15,176,99.9047,340,100.1597,202,99.894,297,100.17,467,0.0951
1751798544270175968,99.9839,492,100.078,366,99.9732,287,100.0876,176,99.9638,259,100.0976,451,99.9533,165,100.1077,335,99.9439,242,100.1177,178,99.9329,411,100.1274,20,99.9235,49,100.138,386,99.9132,363,100.1478,172,99.9031,380,100.1579,217,99.8937,349,100.1678,149,0.0941
1751798544270275968,99.9817,301,100.0736,288,99.972,229,100.083,347,99.9619,100,100.0936,336,99.9523,268,100.1034,310,99.9415,423,100.113,379,99.9314,42,100.1236,343,99.9215,301,100.1332,204,99.9115,271,100.143,414,99.9022,241,100.1529,167,99.8913,353,100.1633,42,0.0919
1751798544270375968,99.9832,122,100.0745,353,99.973,221,100.0845,219,99.9629,189,100.0936,427,99.9533,373,100.1041,442,99.9427,338,100.1139,161,99.9329,424,100.1241,327,99.9233,293,100.1344,96,99.9124,10,100.1437,120,99.9031,292,100.1538,186,99.8933,322,100.1638,200,0.0913
1751798544270475968,99.9854,44,100.0754,279,99.9751,223,100.0856,496,99.9649,38,100.0954,140,99.9546,35,100.1047,383,99.9455,423,100.1151,407,99.9351,244,100.1251,117,99.9249,240,100.1355,458,99.9155,485,100.145,139,99.9046,129,100.1551,248,99.8954,438,100.1651,293,0.09
1751798544270575968,99.981,82,100.0779,29,99.9706,222,100.0888,389,99.9605,241,100.0985,376,99.9507,229,100.1081,465,99.9406,37,100.1186,430,99.931,352,100.1286,208,99.9209,169,100.1387,128,99.9112,103,100.1486,31,99.9011,245,100.1589,87,99.8911,432,100.1687,290,0.0969
1751798544270675968,99.9793,220,100.0759,194,99.969,413,100.0863,247,99.9592,298,100.0955,23,99.9494,38,100.1056,187,99.9388,184,100.116,473,99.9297,56,100.1261,438,99.9192,323,100.1362,304,99.9096,29,100.1464,427,99.8993,137,100.1555,45,99.8893,162,100.1663,413,0.0966
1751798544270775968,99.9836,124,100.0748,257,99.9738,433,100.0841,448,99.9636,24,100.0946,417,99.9538,368,100.1044,88,99.9439,319,100.1143,299,99.934,424,100.1249,335,99.9235,45,100.1345,491,99.9139,389,100.1446,308,99.9043,126,100.1549,410,99.8941,79,100.1644,47,0.0912
1751798544270875968,99.9834,291,100.0707,12,99.9733,369,100.081,419,99.9634,315,100.0911,214,99.9532,59,100.1006,367,99.9428,370,100.1113,144,99.9334,192,100.1206,34,99.9228,55,100.1314,225,99.9133,34,100.1415,129,99.9029,153,100.1509,239,99.893,290,100.1611,109,0.0873
1751798544270975968,99.9808,54,100.0671,35,99.9714,155,100.078,276,99.9615,484,100.0876,498,99.9512,338,100.0974,472,99.9413,210,100.1076,225,99.9317,134,100.1173,393,99.9214,60,100.1274,325,99.9109,259,100.1373,152,99.9012,287,100.1476,74,99.8917,150,100.1576,328,0.0863
1751798544271075968,99.9833,59,100.0649,206,99.974,131,100.0742,357,99.9638,489,100.0843,203,99.9537,479,100.0942,461,99.9435,76,100.1042,244,99.9333,284,100.1145,267,99.9234,102,100.125,300,99.9136,198,100.1345,448,99.9039,427,100.1451,423,99.8936,365,100.1544,498,0.0816
1751798544271175968,99.9867,160,100.0648,429,99.977,135,100.0748,75,99.9666,341,100.0844,446,99.9573,181,100.0947,271,99.947,457,100.1051,68,99.9365,26,100.1152,120,99.9265,308,100.1254,181,99.9169,304,100.1354,329,99.907,282,100.1447,356,99.8971,483,100.1551,487,0.0781
1751798544271275968,99.9833,455,100.0674,170,99.9734,154,100.0764,116,99.9633,238,100.0865,20,99.9528,220,100.0969,476,99.9432,356,100.1068,273,99.9335,15,100.1166,42,99.923,446,100.1266,280,99.9134,486,100.137,454,99.9033,238,100.1464,27,99.8935,450,100.1564,11,0.0841
1751798544271375968,99.9844,246,100.0685,313,99.9746,342,100.0784,404,99.964,483,100.0881,465,99.955,209,100.0985,492,99.9441,453,100.1082,472,99.935,247,100.1183,441,99.9248,195,100.1279,227,99.9144,317,100.1378,379,99.9047,490,100.1483,242,99.8949,202,100.1581,415,0.0841
1751798544271475968,99.9836,210,100.065,140,99.9736,238,100.075,479,99.963,194,100.0843,156,99.9532,317,100.0944,183,99.9434,37,100.1042,430,99.9335,35,100.1147,243,99.9231,165,100.1251,185,99.913,347,100.1346,48,99.903,117,100.145,452,99.8932,443,100.1541,29,0.0814
1751798544271575968,99.9818,443,100.0644,382,99.9721,471,100.0738,328,99.9615,291,100.0839,71,99.9514,118,100.0937,436,99.9422,312,100.1039,427,99.9319,223,100.1144,137,99.9223,196,100.1238,157,99.9119,92,100.1346,55,99.9023,98,100.1439,293,99.8914,392,100.1542,99,0.0826
1751798544271675968,99.9802,94,100.0677,92,99.9701,49,100.078,329,99.9603,404,100.0876,257,99.9505,32,100.0976,279,99.9396,250,100.1076,442,99.9301,396,100.1179,110,99.9202,328,100.1283,255,99.91,16,100.1381,27,99.9005,484,100.1482,328,99.8901,398,100.1578,33,0.0875
1751798544271775968,99.9759,39,100.0696,87,99.9662,84,100.0802,325,99.9561,396,100.0897,398,99.9458,177,100.0997,317,99.9354,184,100.1099,302,99.9262,137,100.12,425,99.9162,155,100.13,119,99.9055,134,100.1404,219,99.8954,68,100.1497,337,99.886,205,100.16,389,0.0937
1751798544271875968,99.9727,77,100.0701,62,99.9625,98,100.08,342,99.9525,497,100.0901,187,99.942,468,100.1005,332,99.9327,16,100.11,201,99.9222,58,100.1197,466,99.9124,318,100.1306,23,99.9023,144,100.1405,99,99.8921,447,100.1503,227,99.8825,47,100.16,207,0.0974
1751798544271975968,99.9772,247,100.0702,77,99.9669,99,100.0799,86,99.9574,370,100.0902,301,99.9472,251,100.0995,307,99.9369,237,100.1097,464,99.9275,139,100.1193,198,99.9171,365,100.13,222,99.907,252,100.1396,106,99.897,438,100.1502,59,99.8868,325,100.1595,467,0.093
1751798544272075968,99.9763,166,100.0697,358,99.967,291,100.0801,355,99.9565,129,100.0892,363,99.9471,115,100.0998,342,99.9366,37,100.1093,403,99.9269,371,100.12,173,99.917,319,100.1298,288,99.9069,413,100.1398,238,99.897,17,100.1499,300,99.887,62,100.1596,130,0.0934
1751798544272175968,99.9807,79,100.0651,166,99.97,42,100.0744,448,99.961,282,100.0849,73,99.9509,230,100.0952,322,99.9406,289,100.1053,90,99.9306,466,100.115,103,99.9207,14,100.1251,487,99.9104,332,100.1349,72,99.9005,390,100.1452,71,99.8904,195,100.1545,228,0.0844
1751798544272275968,99.9825,253,100.0647,433,99.9728,453,100.074,409,99.962,271,100.0848,294,99.9521,308,100.0949,42,99.9427,286,100.1043,260,99.9328,341,100.1141,130,99.9224,361,100.1242,493,99.9128,220,100.1341,437,99.9024,202,100.1446,387,99.8919,147,100.1546,294,0.0822
1751798544272375968,99.9805,14,100.0668,222,99.9711,132,100.0768,492,99.9602,172,100.0861,265,99.9507,54,100.0963,234,99.9407,370,100.106,219,99.9309,323,100.116,455,99.9204,158,100.1262,222,99.9101,35,100.136,10,99.9009,196,100.1459,489,99.8905,464,100.1563,211,0.0863
1751798544272475968,99.9822,375,100.0688,135,99.9728,391,100.079,72,99.9626,400,100.0895,84,99.9527,97,100.0995,207,99.9427,281,100.109,14,99.9321,179,100.1188,386,99.9223,200,100.1289,397,99.9128,120,100.1388,76,99.9027,54,100.1493,268,99.8922,300,100.159,225,0.0866
1751798544272575968,99.9776,81,100.0667,42,99.9677,289,100.0771,367,99.9581,77,100.0872,40,99.948,141,100.0967,346,99.9376,61,100.1071,451,99.9281,491,100.1172,415,99.9179,412,100.127,158,99.9079,35,100.1368,339,99.8977,39,100.147,327,99.888,243,100.1567,146,0.0891
1751798544272675968,99.9797,77,100.0667,375,99.9704,395,100.0764,296,99.9604,437,100.0872,458,99.9502,227,100.0971,20,99.9397,336,100.1064,321,99.9304,437,100.1167,259,99.9202,163,100.1269,482,99.9105,16,100.1369,170,99.9003,440,100.1468,327,99.8904,251,100.1571,457,0.087
1751798544272775968,99.9802,166,100.0637,82,99.97,53,100.0743,411,99.9597,225,100.0836,267,99.9499,80,100.0942,336,99.9398,74,100.104,279,99.9295,220,100.1141,456,99.92,205,100.1245,281,99.91,107,100.1336,85,99.8994,176,100.1445,159,99.89,460,100.1542,480,0.0835
1751798544272875968,99.9776,413,100.0674,54,99.9674,463,100.0767,362,99.9573,413,100.0874,76,99.9476,225,100.0966,491,99.937,401,100.1071,31,99.927,389,100.1171,58,99.9174,178,100.1275,367,99.9075,277,100.1369,129,99.8973,499,100.147,377,99.8871,111,100.1569,157,0.0898
1751798544272975968,99.974,228,100.0643,105,99.9635,105,100.075,197,99.954,256,100.0848,389,99.9435,93,100.095,352,99.9344,249,100.1047,31,99.9239,386,100.1144,232,99.9143,12,100.125,177,99.9037,65,100.1347,414,99.8944,298,100.1447,375,99.8839,440,100.1543,225,0.0903
1751798544273075968,99.9716,133,100.0681,52,99.9622,167,100.0783,420,99.9524,58,100.088,343,99.9417,342,100.0981,479,99.9325,244,100.1079,98,99.9217,392,100.118,432,99.9121,247,100.128,406,99.9018,225,100.1383,314,99.8917,109,100.1475,11,99.882,234,100.1574,17,0.0965
1751798544273175968,99.9717,386,100.0674,422,99.9623,85,100.0773,303,99.9516,206,100.0871,326,99.9416,271,100.0969,393,99.9319,217,100.1069,231,99.9216,309,100.1168,119,99.912,476,100.1272,135,99.902,474,100.1369,169,99.892,498,100.1471,482,99.8817,57,100.1573,450,0.0957
1751798544273275968,99.9713,435,100.0711,388,99.9609,361,100.0817,438,99.9514,198,100.0915,158,99.941,275,100.1011,389,99.931,369,100.1111,441,99.9211,44,100.1216,261,99.911,68,100.1317,261,99.9015,52,100.141,361,99.8908,496,100.1514,179,99.8817,375,100.161,66,0.0998
1751798544273375968,99.9702,252,100.0684,380,99.96,403,100.0777,244,99.9499,23,100.0886,246,99.9399,323,100.0985,33,99.9302,25,100.1085,16,99.9204,393,100.1185,78,99.9105,228,100.1277,168,99.9001,60,100.1379,301,99.8899,477,100.1483,355,99.88,23,100.158,25,0.0982
1751798544273475968,99.974,391,100.0694,440,99.9634,390,100.079,417,99.9539,231,100.0894,303,99.944,297,100.0991,329,99.9334,140,100.1086,89,99.9241,463,100.1187,459,99.9143,401,100.1292,311,99.9042,40,100.1394,199,99.8941,281,100.149,472,99.8839,255,100.1588,83,0.0954
1751798544273575968,99.9694,344,100.0707,261,99.9594,466,100.0805,310,99.9497,407,100.0911,292,99.9396,53,100.1009,60,99.9289,123,100.111,447,99.919,480,100.1207,157,99.9098,372,100.131,285,99.8989,227,100.1404,477,99.8895,81,100.1504,151,99.8789,348,100.1609,194,0.1013
1751798544273675968,99.9657,254,100.0699,238,99.9557,114,100.0804,20,99.9448,341,100.0896,251,99.9357,85,100.1001,177,99.9254,479,100.1096,347,99.9153,93,100.1202,448,99.9052,313,100.1301,60,99.8957,112,100.1406,328,99.8856,430,100.1504,225,99.8756,456,100.1604,440,0.1042
1751798544273775968,99.9612,128,100.0723,354,99.9515,292,100.0822,32,99.9417,391,100.0928,26,99.9316,477,100.102,431,99.9216,106,100.1126,490,99.911,329,100.1229,381,99.9009,180,100.133,23,99.8912,247,100.1427,299,99.8808,133,100.1522,496,99.8714,311,100.163,398,0.1111
1751798544273875968,99.9593,117,100.0683,475,99.949,342,100.0781,205,99.9395,326,100.0882,90,99.9288,462,100.0977,95,99.9194,199,100.1082,198,99.9094,121,100.1175,71,99.8993,492,100.1279,416,99.8892,25,100.138,441,99.8789,408,100.1475,244,99.869,292,100.1579,498,0.109
1751798544273975968,99.9579,252,100.0642,336,99.9475,81,100.0743,198,99.938,468,100.0841,343,99.9277,187,100.0946,55,99.9173,362,100.1045,218,99.9079,244,100.1142,203,99.8974,339,100.125,91,99.8878,456,100.1346,351,99.8775,105,100.1444,288,99.8677,465,100.1541,445,0.1063
1751798544274075968,99.9531,63,100.0661,77,99.9432,434,100.0762,158,99.934,21,100.0861,422,99.9239,270,100.0963,394,99.9137,499,100.1059,277,99.9032,142,100.116,335,99.8938,388,100.1265,210,99.8839,275,100.1361,98,99.8738,437,100.146,23,99.8637,191,100.1567,204,0.113
1751798544274175968,99.9515,21,100.0668,303,99.942,93,100.0767,13,99.9317,486,100.0868,390,99.9221,395,100.0972,312,99.912,372,100.1067,164,99.9014,252,100.1169,227,99.8924,166,100.1266,114,99.8821,68,100.1366,330,99.8714,199,100.1464,52,99.8623,190,100.1572,49,0.1153
1751798544274275968,99.9481,461,100.0687,91,99.9376,23,100.0788,206,99.9283,340,100.0891,135,99.9177,195,100.0991,260,99.9079,37,100.1096,59,99.8982,345,100.1187,456,99.8883,372,100.1289,129,99.8779,374,100.1396,167,99.8683,208,100.1496,137,99.8582,261,100.159,308,0.1206
1751798544274375968,99.9435,68,100.069,431,99.9328,241,100.0786,246,99.9232,461,100.0889,396,99.9133,22,100.0993,242,99.9033,329,100.109,18,99.8931,369,100.1191,411,99.883,197,100.1294,303,99.8736,148,100.1386,45,99.8627,126,100.1495,65,99.8529,209,100.1593,233,0.1255
1751798544274475968,99.9387,189,100.0667,84,99.9283,74,100.0765,220,99.9187,174,100.0864,444,99.9084,41,100.0968,242,99.8987,327,100.1063,138,99.8882,300,100.1168,36,99.8785,186,100.1267,191,99.8682,197,100.1365,312,99.8582,275,100.1471,411,99.8481,470,100.1571,102,0.128
1751798544274575968,99.9353,122,100.0673,309,99.9254,135,100.077,53,99.9154,374,100.0871,62,99.9061,164,100.0968,355,99.8961,187,100.1069,116,99.8856,304,100.1168,201,99.8753,278,100.1268,40,99.8654,376,100.1368,47,99.8558,247,100.1468,263,99.846,244,100.1573,110,0.132
1751798544274675968,99.931,138,100.0676,265,99.9209,363,100.0781,183,99.9113,416,100.0878,447,99.9007,77,100.0982,421,99.8912,118,100.108,14,99.8814,477,100.1181,464,99.8716,254,100.1281,185,99.8613,371,100.1382,455,99.8508,138,100.1481,10,99.8415,464,100.1575,250,0.1366
1751798544274775968,99.9312,196,100.0712,485,99.9217,315,100.0812,144,99.9121,136,100.0911,379,99.9022,460,100.1015,207,99.8916,392,100.1114,363,99.8818,40,100.1216,20,99.8716,70,100.1316,107,99.8621,288,100.1408,144,99.8521,104,100.1506,235,99.8417,100,100.1608,187,0.14
1751798544274875968,99.933,257,100.0755,185,99.9227,498,100.0857,482,99.9123,421,100.096,209,99.9027,217,100.1057,85,99.8927,443,100.1159,95,99.8821,247,100.1258,463,99.8727,232,100.1355,21,99.8627,198,100.1452,118,99.8527,238,100.1557,184,99.8421,112,100.1659,142,0.1425
1751798544274975968,99.9295,444,100.0778,62,99.9195,395,100.0884,194,99.9097,336,100.0983,281,99.8995,117,100.1078,366,99.8899,180,100.1182,54,99.8795,291,100.1276,55,99.8695,362,100.1375,196,99.8593,261,100.1478,417,99.8494,183,100.1581,86,99.8393,40,100.1678,196,0.1483
1751798544275075968,99.9334,407,100.075,296,99.9229,58,100.0853,154,99.9135,164,100.0952,194,99.9034,205,100.1047,469,99.893,491,100.1148,194,99.8833,34,100.1245,153,99.8732,482,100.1348,434,99.8632,177,100.1443,12,99.8528,258,100.1545,28,99.8429,99,100.165,15,0.1416
1751798544275175968,99.9324,97,100.0696,281,99.9224,96,100.0798,137,99.913,273,100.0898,189,99.9024,259,100.1001,214,99.8921,67,100.1094,194,99.8824,123,100.1202,330,99.8724,274,100.1301,172,99.8625,109,100.14,360,99.8526,237,100.1499,398,99.8427,349,100.1595,445,0.1372
1751798544275275968,99.9314,391,100.0681,244,99.9214,482,100.0778,344,99.9114,60,100.0882,52,99.9019,244,100.0985,136,99.8918,199,100.108,345,99.8815,380,100.1183,445,99.8719,333,100.1287,297,99.8618,110,100.138,256,99.8521,170,100.1479,96,99.8419,101,100.1579,189,0.1367
1751798544275375968,99.9315,368,100.0672,51,99.9219,269,100.0775,382,99.9115,394,100.0873,213,99.9021,315,100.0968,233,99.8921,355,100.1073,278,99.8817,309,100.1171,187,99.8724,211,100.1275,234,99.8617,273,100.1367,256,99.8519,369,100.1476,75,99.8414,167,100.1569,28,0.1357
1751798544275475968,99.9292,262,100.0644,194,99.9186,455,100.0743,431,99.9088,448,100.0839,498,99.8989,429,100.0939,106,99.8892,298,100.1045,304,99.8784,153,100.1139,147,99.8688,42,100.1239,394,99.8586,178,100.1346,317,99.8487,111,100.144,137,99.8389,346,100.1539,77,0.1352
1751798544275575968,99.9321,182,100.0594,152,99.9228,452,100.0698,10,99.9127,406,100.0797,484,99.9027,326,100.0897,13,99.8923,365,100.0995,241,99.882,461,100.1091,109,99.873,353,100.1191,99,99.8622,469,100.1299,305,99.8526,245,100.1396,455,99.843,12,100.149,239,0.1273
1751798544275675968,99.9285,396,100.0626,164,99.9191,260,100.0727,39,99.9088,238,100.0826,180,99.8988,249,100.092,25,99.889,371,100.1028,477,99.8793,400,100.1127,487,99.8687,359,100.1223,33,99.8593,51,100.1323,53,99.8488,274,100.1419,302,99.8388,347,100.1526,452,0.1341
1751798544275775968,99.925,396,100.0591,35,99.9143,22,100.0685,28,99.9044,274,100.0785,385,99.8951,199,100.0888,22,99.8845,387,100.0993,449,99.8748,34,100.1088,329,99.8652,198,100.1184,443,99.8551,478,100.1285,442,99.8449,469,100.1384,25,99.8347,286,100.1494,67,0.1341
1751798544275875968,99.9249,95,100.0552,368,99.9151,157,100.0652,252,99.9052,295,100.0755,427,99.8954,499,100.0857,413,99.8848,18,100.095,50,99.8747,28,100.1052,98,99.8647,405,100.1152,208,99.8549,119,100.1249,262,99.8447,273,100.1357,292,99.835,417,100.1454,68,0.1303
1751798544275975968,99.9243,161,100.059,178,99.9151,276,100.0692,401,99.9041,317,100.0786,487,99.8941,429,100.0889,327,99.8849,148,100.0992,222,99.8748,18,100.1091,288,99.865,18,100.1185,348,99.8549,143,100.1289,174,99.8446,499,100.1385,228,99.8348,38,100.149,270,0.1347
1751798544276075968,99.9263,171,100.0545,41,99.9163,404,100.0647,494,99.9063,471,100.0752,424,99.8958,324,100.0847,216,99.8864,344,100.0944,405,99.8757,384,100.1044,395,99.866,209,100.1151,228,99.8565,27,100.1252,479,99.8457,461,100.1344,189,99.836,17,100.145,42,0.1282
1751798544276175968,99.9277,474,100.0517,304,99.9174,164,100.062,472,99.9073,266,100.0714,51,99.8969,165,100.082,318,99.8876,445,100.0917,262,99.8769,276,100.1017,363,99.8671,425,100.1115,385,99.8575,338,100.122,197,99.8468,214,100.1316,24,99.837,339,100.1422,124,0.124
1751798544276275968,99.9231,42,100.0493,396,99.9132,113,100.0585,408,99.9039,48,100.0689,282,99.8933,291,100.0785,171,99.8836,483,100.0892,266,99.8732,494,100.0992,73,99.8637,356,100.1092,288,99.854,250,100.1188,31,99.8432,414,100.1293,313,99.8332,210,100.1387,188,0.1262
1751798544276375968,99.9257,291,100.0468,214,99.9153,159,100.0566,73,99.9051,226,100.0666,376,99.8953,149,100.0766,285,99.8851,436,100.0871,299,99.8754,56,100.0967,260,99.8653,50,100.1074,487,99.855,273,100.1174,414,99.8456,160,100.1275,248,99.8352,62,100.137,307,0.1211
1751798544276475968,99.9289,458,100.0507,35,99.9186,473,100.0606,268,99.9085,46,100.0712,298,99.8984,74,100.0804,37,99.8889,60,100.0907,422,99.8782,321,100.1011,58,99.8685,261,100.1107,121,99.8584,214,100.1212,423,99.849,380,100.1312,127,99.8384,479,100.1412,494,0.1218
1751798544276575968,99.9261,122,100.0494,491,99.9156,263,100.0594,457,99.9062,424,100.0698,127,99.8956,140,100.0799,396,99.8854,84,100.0894,145,99.8762,485,100.1,306,99.8655,389,100.1095,112,99.8555,197,100.1195,454,99.8462,87,100.1302,320,99.8358,255,100.1398,354,0.1233
1751798544276675968,99.9219,438,100.0531,185,99.9116,240,100.0627,149,99.9018,37,100.0728,137,99.8914,232,100.0828,122,99.8817,355,100.0924,172,99.8711,114,100.1023,140,99.8615,117,100.1127,302,99.8511,286,100.1223,34,99.8413,265,100.1327,48,99.8319,382,100.1423,287,0.1312
